4.16E+05	0.00743774	4.84E+05	0.00716922	6.36E+05	0.00654872	3.24E+05	0.00774408	3.30E+05	0.00872752	6.82E+05	0.00657007	1.10E+06	0.00586012	7.49E+05	0.00741908
4.21E+05	0.00745899	4.89E+05	0.00713696	6.42E+05	0.00652209	3.28E+05	0.00768575	3.33E+05	0.00869048	6.89E+05	0.00650121	1.11E+06	0.00593953	7.57E+05	0.00737651
4.25E+05	0.0074211	4.94E+05	0.00713886	6.49E+05	0.00657805	3.31E+05	0.00759232	3.37E+05	0.00868136	6.97E+05	0.00655747	1.12E+06	0.00596939	7.65E+05	0.00738421
4.30E+05	0.0073023	4.99E+05	0.00713105	6.56E+05	0.00659047	3.35E+05	0.00752428	3.40E+05	0.0084648	7.04E+05	0.00657356	1.14E+06	0.00595158	7.73E+05	0.00734074
4.34E+05	0.00731814	5.04E+05	0.00713566	6.63E+05	0.00657795	3.38E+05	0.00747162	3.44E+05	0.00835025	7.11E+05	0.00659989	1.15E+06	0.00599348	7.81E+05	0.00732127
4.39E+05	0.00733308	5.10E+05	0.00707695	6.70E+05	0.0066161	3.41E+05	0.00730788	3.47E+05	0.00825621	7.18E+05	0.00666627	1.16E+06	0.0060224	7.89E+05	0.00724022
4.43E+05	0.00720346	5.15E+05	0.00707014	6.76E+05	0.00657165	3.45E+05	0.00720443	3.51E+05	0.00830294	7.26E+05	0.00660911	1.17E+06	0.00607216	7.97E+05	0.00726829
4.48E+05	0.00721438	5.20E+05	0.00704769	6.83E+05	0.00660559	3.48E+05	0.00713175	3.54E+05	0.00807384	7.33E+05	0.00659505	1.18E+06	0.0060202	8.06E+05	0.00733984
4.52E+05	0.0071384	5.25E+05	0.00702736	6.90E+05	0.0066206	3.52E+05	0.00705422	3.58E+05	0.00796271	7.40E+05	0.00662993	1.20E+06	0.0060796	8.14E+05	0.0072375
4.57E+05	0.00710532	5.30E+05	0.00703527	6.97E+05	0.00661219	3.55E+05	0.00689409	3.61E+05	0.00794789	7.48E+05	0.00664849	1.21E+06	0.00609803	8.22E+05	0.00722347
4.61E+05	0.00699905	5.36E+05	0.00699069	7.04E+05	0.00660859	3.59E+05	0.00681304	3.65E+05	0.00781852	7.55E+05	0.0065973	1.22E+06	0.0061192	8.30E+05	0.00715645
4.65E+05	0.00699444	5.41E+05	0.0069407	7.10E+05	0.00654041	3.62E+05	0.0067479	3.68E+05	0.00774729	7.62E+05	0.00659606	1.23E+06	0.00609919	8.38E+05	0.00714876
4.70E+05	0.00699674	5.46E+05	0.00693739	7.17E+05	0.00655333	3.66E+05	0.00664125	3.72E+05	0.00761621	7.69E+05	0.00659145	1.24E+06	0.00614926	8.46E+05	0.00715238
4.74E+05	0.00691274	5.51E+05	0.00689402	7.24E+05	0.00656143	3.69E+05	0.00657022	3.75E+05	0.00759398	7.77E+05	0.00660585	1.25E+06	0.00616047	8.54E+05	0.00696945
4.79E+05	0.00687043	5.56E+05	0.00686226	7.31E+05	0.00660108	3.73E+05	0.0064263	3.79E+05	0.00759113	7.84E+05	0.00663083	1.27E+06	0.00616623	8.62E+05	0.00700794
